img,true_label,predicted_class,x,y,r_attack,g_attack,b_attack,r_original,g_original,b_original
a_8207.png,5,9,28,25,0,54,0,165,139,124
a_8208.png,7,1,23,25,56,9,44,148,134,120
a_8209.png,0,8,10,22,75,4,157,252,245,241
a_8210.png,2,9,14,5,102,0,110,188,223,243
a_8211.png,3,0,21,25,0,0,234,224,218,220
a_8212.png,8,0,20,20,31,84,52,227,230,238
a_8213.png,8,1,28,14,0,159,73,227,244,244
a_8214.png,0,1,7,6,234,215,232,48,46,45
a_8215.png,0,1,6,7,11,10,5,187,190,192
a_8216.png,6,1,17,10,136,81,211,29,19,27
a_8217.png,3,1,22,16,77,71,192,236,240,244
a_8218.png,4,2,5,13,30,255,0,223,216,210
a_8219.png,8,1,6,12,3,5,22,255,255,250
a_8220.png,2,1,10,5,50,17,41,160,168,206
a_8221.png,0,1,21,14,247,202,247,11,16,19
a_8222.png,8,9,6,22,30,21,63,223,228,231
a_8223.png,9,1,14,18,12,4,36,240,226,230
a_8224.png,7,1,25,4,0,0,241,165,190,109
a_8225.png,2,4,28,10,10,9,151,221,205,194
a_8226.png,9,1,3,3,255,243,255,7,17,7
a_8227.png,7,1,19,28,36,49,0,230,234,213
a_8228.png,8,9,27,7,196,203,234,45,33,33
a_8229.png,6,2,11,30,178,215,223,35,47,65
a_8230.png,0,1,2,16,0,1,0,197,197,198
a_8231.png,3,9,23,4,25,18,65,230,194,157
a_8232.png,9,1,6,21,53,52,145,128,148,157
a_8233.png,8,1,19,12,22,4,92,225,227,222
a_8234.png,6,9,9,19,232,251,232,75,46,38
a_8235.png,8,0,26,19,1,22,22,135,164,180
a_8236.png,0,9,28,19,248,199,170,42,64,73
a_8237.png,2,0,13,18,8,15,119,227,218,155
a_8238.png,5,3,5,25,88,0,0,211,211,209
a_8239.png,2,5,10,11,3,76,51,205,178,157
a_8240.png,8,9,10,11,55,77,15,239,239,239
a_8241.png,5,7,20,9,1,57,79,251,248,243
a_8242.png,5,2,25,26,0,0,112,216,218,224
a_8243.png,3,6,23,10,29,6,61,154,157,150
a_8244.png,6,0,5,15,225,238,251,62,62,22
a_8245.png,8,0,15,24,18,100,63,230,237,193
a_8246.png,2,0,10,21,0,83,94,163,164,154
a_8247.png,8,1,8,13,0,132,0,166,218,218
a_8248.png,7,4,24,20,4,4,0,162,141,146
a_8249.png,8,0,22,12,208,254,255,119,124,160
a_8250.png,2,0,26,21,6,15,48,214,239,241
a_8251.png,6,1,20,1,51,11,62,205,227,255
a_8252.png,8,0,15,4,0,14,0,229,232,230
a_8253.png,1,3,26,23,96,20,248,252,252,254
a_8254.png,6,0,22,8,21,78,48,251,252,252
a_8255.png,8,9,23,20,255,255,255,10,12,14
a_8256.png,9,1,14,19,17,23,0,38,152,253
a_8257.png,9,1,10,5,234,243,240,51,111,209
a_8258.png,0,3,17,8,0,0,0,217,220,201
a_8259.png,2,9,28,15,0,0,205,212,215,201
a_8260.png,9,1,8,19,255,200,233,96,109,115
a_8261.png,8,1,22,18,0,2,85,100,101,104
a_8262.png,0,9,17,24,34,32,99,129,137,132
a_8263.png,2,0,6,17,224,215,170,11,67,214
a_8264.png,8,1,22,8,8,0,163,251,252,251
a_8265.png,9,1,4,7,0,3,30,125,140,177
a_8266.png,8,0,6,23,0,0,0,183,200,208
a_8267.png,4,0,1,15,28,86,101,252,252,252
a_8268.png,3,5,15,16,67,21,33,219,220,215
a_8269.png,8,1,22,16,90,36,82,241,238,244
a_8270.png,5,1,25,16,0,88,101,207,217,252
a_8271.png,0,1,9,4,0,63,24,220,220,219
a_8272.png,5,7,18,8,102,37,158,245,246,247
a_8273.png,5,2,21,14,2,1,101,230,227,210
a_8274.png,2,0,22,3,33,16,12,248,249,218
a_8275.png,8,9,24,21,50,1,31,241,235,237
a_8276.png,7,9,21,3,129,29,157,250,250,250
a_8277.png,7,0,23,6,251,200,172,75,80,113
a_8278.png,2,0,21,24,19,29,157,235,234,226
a_8279.png,8,0,22,16,219,172,98,13,18,18
a_8280.png,2,0,15,14,255,248,255,126,100,78
a_8281.png,9,8,9,19,6,119,165,207,205,204
a_8282.png,0,9,8,15,0,115,12,161,172,187
a_8283.png,6,5,10,15,255,255,255,98,87,44
a_8284.png,1,9,14,14,206,247,212,77,68,79
a_8285.png,5,0,6,19,0,15,162,253,253,251
a_8286.png,7,0,13,2,5,0,110,195,175,162
a_8287.png,8,0,24,8,255,230,191,39,33,43
a_8288.png,6,5,17,5,236,208,255,2,2,7
a_8289.png,5,6,21,14,0,0,0,91,80,57
a_8290.png,9,1,30,22,70,17,140,252,255,254
a_8291.png,6,0,15,5,255,172,237,23,36,47
a_8292.png,9,1,8,5,255,210,245,47,52,40
a_8293.png,3,5,16,21,42,23,28,195,177,163
a_8294.png,2,5,6,20,143,203,234,95,95,77
a_8295.png,4,1,24,11,45,71,48,231,231,222
a_8296.png,3,5,6,6,40,23,127,226,193,172
a_8297.png,0,1,22,24,25,4,194,174,202,223
a_8298.png,3,1,8,7,16,85,35,255,253,251
a_8299.png,5,1,11,19,0,0,169,252,244,242
a_8300.png,8,1,24,21,50,0,0,255,253,253
a_8301.png,2,0,7,17,0,0,120,239,248,243
a_8302.png,3,7,22,13,36,0,75,243,248,245
a_8303.png,2,0,7,16,0,0,101,250,252,251
a_8304.png,5,1,17,17,201,153,198,44,28,35
a_8305.png,7,3,18,23,0,185,151,253,253,253
a_8306.png,9,1,16,23,135,0,0,229,227,228
a_8307.png,8,1,26,23,20,76,10,187,204,217
a_8308.png,3,1,23,14,5,58,10,156,130,127
a_8309.png,0,9,9,10,27,58,10,120,157,204
a_8310.png,0,9,14,16,18,60,255,234,231,229
a_8311.png,6,5,6,20,60,0,30,214,141,88
a_8312.png,9,1,11,9,29,3,0,154,144,153
a_8313.png,1,9,12,18,210,235,236,63,90,105
a_8314.png,8,0,11,29,127,37,27,132,161,191
a_8315.png,9,1,14,13,255,0,100,201,217,223
a_8316.png,2,0,28,14,23,86,86,102,185,232
a_8317.png,6,0,22,11,34,48,61,211,189,181
a_8318.png,9,1,9,8,158,40,48,170,227,232
a_8319.png,6,2,10,21,25,0,138,182,192,147
a_8320.png,9,8,14,17,54,120,2,214,214,214
a_8321.png,2,0,14,26,8,18,7,198,164,129
a_8322.png,3,9,26,8,241,198,254,128,33,45
a_8323.png,8,1,23,20,173,228,246,30,44,51
a_8324.png,7,1,17,23,171,174,255,55,55,53
a_8325.png,0,8,20,24,255,203,255,151,135,111
a_8326.png,2,1,14,21,214,252,222,126,124,134
a_8327.png,1,9,14,28,183,238,243,14,25,8
a_8328.png,9,0,26,2,55,35,92,224,209,203
a_8329.png,7,9,28,19,0,54,0,102,128,136
a_8330.png,0,1,19,19,255,130,254,3,0,2
a_8331.png,4,5,22,1,0,41,26,157,163,163
a_8332.png,0,1,28,24,4,15,22,116,121,138
a_8333.png,8,1,8,10,26,0,94,154,190,229
a_8334.png,6,9,25,4,55,51,9,175,204,209
a_8335.png,6,0,4,26,1,0,49,242,252,251
a_8336.png,3,8,17,16,13,16,53,236,238,221
a_8337.png,5,0,14,27,9,10,2,203,211,218
a_8338.png,3,6,7,6,30,10,10,195,186,185
a_8339.png,3,2,14,8,239,254,253,154,110,86
a_8340.png,0,1,21,11,255,171,255,32,30,20
a_8341.png,8,0,6,22,10,25,99,249,244,237
a_8342.png,2,4,7,11,0,8,19,190,191,168
a_8343.png,8,1,12,11,23,44,11,231,249,228
a_8344.png,9,1,11,6,29,0,5,168,174,167
a_8345.png,6,8,11,16,66,49,85,158,164,152
a_8346.png,8,9,26,5,255,171,255,70,84,102
a_8347.png,0,9,1,3,89,34,40,194,214,253
a_8348.png,0,9,19,5,118,11,40,170,160,134
a_8349.png,7,1,25,9,0,5,0,235,205,167
a_8350.png,8,1,10,9,5,28,50,194,213,213
a_8351.png,8,1,27,7,246,223,245,53,54,86
a_8352.png,7,0,6,21,240,208,243,17,24,32
a_8353.png,6,1,27,23,10,10,12,180,170,157
a_8354.png,6,2,8,16,128,232,138,134,120,18
a_8355.png,7,0,26,10,254,149,180,103,80,81
a_8356.png,9,1,4,4,76,0,9,118,154,143
a_8357.png,2,0,5,17,0,7,169,177,183,185
a_8358.png,9,1,6,17,255,153,255,28,38,39
a_8359.png,9,0,30,8,1,0,147,200,243,238
a_8360.png,0,2,14,26,0,89,0,218,227,245
a_8361.png,5,1,24,13,255,255,231,106,99,85
a_8362.png,8,1,6,13,90,11,21,189,197,202
a_8363.png,2,0,8,5,70,8,0,221,247,248
a_8364.png,0,1,6,7,7,5,25,246,242,244
a_8365.png,8,9,15,2,255,27,0,129,145,158
a_8366.png,0,9,17,25,129,237,169,69,74,78
a_8367.png,9,1,1,8,17,11,0,250,249,237
a_8368.png,7,1,26,9,0,104,125,181,179,182
a_8369.png,3,9,2,13,108,0,0,208,211,214
a_8370.png,6,2,31,19,0,41,0,249,249,250
a_8371.png,2,1,12,25,183,136,219,56,66,74
a_8372.png,6,1,14,17,1,15,31,162,160,152
a_8373.png,6,1,8,21,163,255,255,126,118,136
a_8374.png,7,5,10,16,0,53,0,203,198,200
a_8375.png,0,1,27,6,237,254,249,0,5,11
a_8376.png,6,0,7,6,36,54,220,252,253,224
a_8377.png,9,0,7,3,31,16,169,255,255,255
a_8378.png,8,0,21,9,36,7,17,226,232,233
a_8379.png,7,0,18,29,53,77,32,250,250,244
a_8380.png,9,1,9,23,222,218,247,31,41,50
a_8381.png,8,0,10,5,79,0,29,206,227,221
a_8382.png,3,1,18,13,239,230,255,128,133,139
a_8383.png,0,1,19,23,6,0,69,121,149,177
a_8384.png,8,9,25,16,203,255,255,6,175,150
a_8385.png,0,1,4,29,10,13,8,230,228,231
a_8386.png,8,0,27,21,4,30,34,145,172,173
a_8387.png,3,5,16,13,18,67,13,216,210,202
a_8388.png,2,9,19,24,219,204,255,105,101,106
a_8389.png,5,7,9,2,69,0,255,200,206,219
a_8390.png,2,0,24,12,0,18,132,146,235,249
a_8391.png,7,3,25,15,14,23,36,237,249,249
a_8392.png,7,0,28,7,2,0,8,210,207,115
a_8393.png,5,3,23,13,194,205,244,90,84,70
a_8394.png,2,1,21,26,97,253,228,12,4,8
a_8395.png,0,1,5,7,0,68,0,229,237,242
a_8396.png,9,1,3,28,104,36,0,249,250,251
a_8397.png,8,9,20,8,29,9,133,244,243,238
a_8398.png,8,0,12,3,23,6,86,180,209,235
a_8399.png,7,0,29,21,1,45,123,235,197,187
a_8400.png,3,5,14,20,20,21,172,238,238,242
a_8401.png,1,9,25,22,227,101,125,4,2,6
a_8402.png,8,1,22,27,0,86,0,176,146,142
a_8403.png,1,9,13,12,65,0,129,231,209,206
a_8404.png,7,0,24,11,78,103,29,237,237,237
a_8405.png,3,7,16,19,103,255,238,42,47,54
a_8406.png,7,1,2,4,112,44,50,253,253,253
a_8407.png,3,0,7,12,54,255,255,24,25,18
a_8408.png,5,8,20,9,0,219,0,127,223,226
a_8409.png,5,1,11,4,186,236,255,147,182,115
a_8410.png,9,1,5,7,34,18,16,245,234,220
a_8411.png,4,7,10,7,0,99,0,240,220,184
a_8412.png,0,4,7,6,38,68,108,165,167,163
a_8413.png,0,9,10,16,0,16,104,149,137,153
a_8414.png,0,1,19,10,46,0,160,208,230,245
a_8415.png,8,5,24,13,8,0,2,227,225,225
a_8416.png,0,2,6,21,16,0,37,217,217,219
a_8417.png,9,1,13,13,220,255,160,84,77,77
a_8418.png,9,1,2,24,0,8,6,192,201,219
a_8419.png,1,9,11,17,196,229,254,139,94,95
a_8420.png,0,1,1,9,48,13,7,153,187,232
a_8421.png,6,5,7,15,0,0,117,169,131,78
a_8422.png,8,0,28,14,255,185,255,182,187,181
a_8423.png,7,1,26,11,8,26,74,173,173,152
a_8424.png,8,0,23,13,102,7,77,212,237,245
a_8425.png,7,9,22,4,0,0,236,197,190,165
a_8426.png,2,8,10,3,0,50,0,76,111,212
a_8427.png,4,6,2,16,16,194,0,228,235,238
a_8428.png,5,7,11,3,118,8,63,213,167,184
a_8429.png,3,9,24,29,0,0,83,175,196,192
a_8430.png,1,9,10,9,0,1,4,219,219,222
a_8431.png,8,0,27,21,23,50,89,184,194,181
a_8432.png,1,9,22,13,255,55,0,164,142,133
a_8433.png,1,9,17,17,234,152,234,74,78,93
a_8434.png,8,1,22,11,6,18,172,192,190,180
a_8435.png,9,0,30,20,53,18,51,243,252,251
a_8436.png,8,1,25,11,236,175,150,126,114,107
a_8437.png,9,1,10,26,0,0,0,237,231,228
a_8438.png,0,1,20,26,255,255,102,43,104,177
a_8439.png,6,8,14,15,5,39,4,206,185,162
a_8440.png,0,9,2,9,5,6,5,155,179,214
a_8441.png,7,1,24,5,4,25,2,198,170,150
a_8442.png,5,3,19,15,244,228,251,104,72,53
a_8443.png,7,5,14,12,15,32,33,144,148,155
a_8444.png,0,1,16,13,208,225,156,0,0,0
a_8445.png,0,4,6,16,0,0,77,171,188,232
a_8446.png,8,1,21,20,148,0,30,233,241,233
a_8447.png,2,4,7,16,72,20,113,210,202,190
a_8448.png,8,1,25,21,13,0,0,186,197,220
a_8449.png,8,9,25,22,0,0,137,178,176,187
a_8450.png,2,0,9,20,10,21,42,241,245,240
a_8451.png,9,0,6,3,72,104,236,223,249,255
a_8452.png,9,1,14,5,18,109,53,212,197,185
a_8453.png,9,1,10,21,255,161,255,57,77,94
a_8454.png,1,9,28,7,135,253,252,165,53,56
a_8455.png,5,1,21,7,38,21,190,173,177,174
a_8456.png,8,0,5,22,89,0,0,192,204,213
a_8457.png,7,1,3,19,29,26,86,226,87,121
a_8458.png,3,9,21,7,255,170,255,71,87,85
a_8459.png,5,1,8,26,0,14,63,243,240,238
a_8460.png,8,0,6,16,44,133,13,249,249,249
a_8461.png,8,9,24,19,8,22,68,151,155,153
a_8462.png,9,1,12,17,0,39,15,111,157,209
a_8463.png,0,9,6,8,128,1,0,140,180,206
a_8464.png,9,1,15,20,255,72,244,79,81,76
a_8465.png,8,9,27,18,11,14,143,249,243,240
a_8466.png,8,3,14,2,25,38,9,145,197,244
a_8467.png,0,9,6,18,11,22,38,197,202,201
a_8468.png,8,1,19,13,240,184,125,66,66,66
a_8469.png,6,2,23,14,130,209,241,144,138,109
a_8470.png,9,1,3,5,0,0,0,255,255,255
a_8471.png,5,1,6,19,0,9,4,191,194,179
a_8472.png,8,1,22,15,89,0,114,209,201,206
a_8473.png,9,1,10,19,59,147,57,230,246,235
a_8474.png,1,9,23,15,254,254,199,218,6,22
a_8475.png,9,1,8,12,246,239,254,41,50,51
a_8476.png,5,9,22,13,12,16,53,189,156,132
a_8477.png,1,9,24,8,255,255,188,57,57,58
a_8478.png,8,9,28,7,227,217,251,15,29,89
a_8479.png,5,9,26,6,121,0,42,209,193,180
a_8480.png,9,1,23,18,175,255,255,76,74,73
a_8481.png,6,2,11,18,81,202,255,43,32,20
a_8482.png,6,1,6,18,235,255,226,102,112,87
a_8483.png,9,1,2,23,98,0,183,180,188,181
a_8484.png,3,9,22,4,0,27,222,252,253,251
a_8485.png,7,0,2,26,48,0,255,198,241,238
a_8486.png,2,3,22,7,38,15,80,244,242,238
a_8487.png,5,3,13,12,157,207,154,25,32,25
a_8488.png,9,1,11,15,239,212,232,52,51,58
a_8489.png,9,1,8,11,113,11,17,225,243,253
a_8490.png,0,3,1,3,25,2,125,136,193,233
a_8491.png,8,1,10,10,12,173,47,239,238,238
a_8492.png,4,0,7,18,3,58,143,249,249,249
a_8493.png,2,0,10,7,0,0,234,234,236,235
a_8494.png,3,8,11,20,40,249,179,253,249,251
a_8495.png,5,2,17,25,1,4,9,190,182,166
a_8496.png,5,3,16,17,67,135,19,226,224,200
a_8497.png,0,1,22,8,40,20,46,171,157,156
a_8498.png,0,2,10,25,9,14,45,45,80,158
a_8499.png,0,1,12,2,109,9,16,240,255,253
a_8500.png,8,1,18,10,3,15,28,204,209,205
a_8501.png,2,0,8,18,0,0,134,255,255,255
a_8502.png,1,9,22,19,103,0,13,214,219,219
a_8503.png,8,1,21,12,213,209,201,19,3,11
a_8504.png,0,8,8,6,222,246,244,59,93,170
a_8505.png,8,0,4,18,67,37,0,136,157,169
a_8506.png,2,5,25,6,163,0,0,194,227,243
a_8507.png,0,9,27,23,0,1,102,218,207,185
a_8508.png,9,1,16,15,2,30,4,241,241,240
a_8509.png,8,0,10,3,62,167,101,190,226,249
a_8510.png,2,1,16,5,1,8,9,158,171,139
a_8511.png,0,9,2,11,84,23,33,237,242,246
a_8512.png,8,1,25,16,140,54,44,255,241,231
a_8513.png,0,9,20,19,43,66,6,196,148,108
a_8514.png,8,1,21,18,254,250,249,78,78,66
a_8515.png,6,2,30,15,13,15,34,181,189,207
a_8516.png,2,0,18,21,0,19,121,249,243,241
a_8517.png,0,1,23,5,255,157,255,94,90,80
a_8518.png,0,1,22,21,230,214,220,43,64,72
a_8519.png,0,1,22,23,34,17,79,125,117,135
a_8520.png,0,1,8,6,15,20,53,233,233,230
a_8521.png,8,0,23,18,63,176,208,21,37,33
a_8522.png,2,5,22,7,0,0,190,184,192,153
a_8523.png,9,1,13,17,0,55,122,207,217,210
a_8524.png,8,0,18,13,7,20,147,214,204,210
a_8525.png,2,1,26,5,204,250,245,45,34,45
a_8526.png,8,0,17,24,80,0,64,160,174,169
a_8527.png,8,1,26,18,255,255,236,16,40,63
a_8528.png,5,7,9,18,5,7,29,174,159,160
a_8529.png,4,7,11,5,179,251,179,29,40,22
a_8530.png,8,1,25,17,0,11,0,224,227,231
a_8531.png,8,9,8,16,2,0,255,222,222,223
a_8532.png,8,1,12,14,162,125,59,200,201,195
a_8533.png,8,0,21,6,126,57,79,178,201,216
a_8534.png,8,0,14,7,235,14,0,197,208,215
a_8535.png,6,1,10,11,15,23,26,223,190,164
a_8536.png,3,1,20,15,0,19,0,246,245,239
a_8537.png,9,1,9,27,198,0,24,244,249,255
a_8538.png,0,1,25,21,255,248,242,33,58,88
a_8539.png,0,8,19,2,63,24,129,208,221,205
a_8540.png,6,9,29,21,236,192,252,86,131,88
a_8541.png,7,0,8,18,7,24,94,247,250,248
a_8542.png,5,9,15,22,255,255,255,122,118,80
a_8543.png,8,0,14,19,20,7,31,65,76,157
a_8544.png,4,2,30,4,36,14,28,193,176,175
a_8545.png,9,0,30,7,23,49,244,250,249,250
a_8546.png,8,0,15,6,246,246,251,98,104,120
a_8547.png,5,3,24,24,0,22,25,221,218,205
a_8548.png,0,8,1,10,47,21,11,148,160,200
a_8549.png,7,9,23,22,255,230,244,37,41,41
a_8550.png,9,0,10,26,60,17,42,113,125,145
a_8551.png,2,5,16,17,213,143,211,87,73,78
a_8552.png,3,2,3,15,255,202,96,85,79,63
a_8553.png,8,1,23,10,239,168,245,6,7,18
a_8554.png,5,2,10,20,0,76,10,245,244,244
a_8555.png,2,0,3,17,0,14,229,107,204,249
a_8556.png,8,1,8,20,255,255,248,58,137,238
a_8557.png,0,4,22,26,241,235,248,20,25,53
a_8558.png,8,1,6,19,1,2,3,172,186,203
a_8559.png,0,8,19,2,244,197,223,40,47,68
a_8560.png,1,9,28,5,3,43,102,152,139,124
a_8561.png,2,1,16,7,255,216,255,125,158,83
a_8562.png,1,0,22,5,255,102,255,118,132,87
a_8563.png,0,8,10,8,19,2,163,235,237,239
a_8564.png,2,0,10,19,0,10,133,103,206,248
a_8565.png,0,1,7,7,0,148,12,159,185,202
a_8566.png,6,9,22,9,41,27,14,122,132,101
a_8567.png,0,1,5,6,59,3,140,170,204,233
a_8568.png,2,9,24,9,234,136,221,21,30,29
a_8569.png,9,1,8,14,3,60,67,237,246,246
a_8570.png,2,0,16,22,31,12,9,74,78,56
a_8571.png,0,3,2,15,1,6,0,127,166,222
a_8572.png,3,7,22,26,36,17,221,249,249,245
a_8573.png,3,1,18,15,41,153,0,246,244,241
a_8574.png,8,1,23,12,28,1,82,181,194,201
a_8575.png,5,7,18,23,3,16,10,203,206,205
a_8576.png,0,9,28,27,23,39,21,237,238,245
a_8577.png,5,3,29,25,178,244,180,81,74,70
a_8578.png,3,9,22,25,255,180,255,34,34,16
a_8579.png,5,1,20,23,223,255,255,201,173,155
a_8580.png,9,1,3,21,38,28,136,204,181,211
a_8581.png,3,5,23,22,0,149,0,229,202,170
a_8582.png,8,0,18,18,141,197,77,13,13,12
a_8583.png,0,8,6,5,57,60,16,215,217,221
a_8584.png,3,7,8,3,23,16,134,209,230,230
a_8585.png,8,0,12,27,44,70,54,147,234,231
a_8586.png,0,8,10,19,145,16,4,224,228,229
a_8587.png,9,1,3,26,130,19,104,111,173,237
a_8588.png,4,0,14,25,30,44,28,253,252,255
a_8589.png,3,9,17,25,92,0,110,207,203,178
a_8590.png,2,5,10,10,0,21,17,191,215,176
a_8591.png,0,9,27,22,21,46,110,168,162,154
a_8592.png,9,1,1,3,17,48,27,253,253,253
a_8593.png,2,0,27,24,235,245,242,134,159,166
a_8594.png,8,9,28,12,1,25,101,190,178,158
a_8595.png,4,9,22,19,79,0,82,222,183,167
a_8596.png,0,1,19,22,16,1,4,232,225,219
a_8597.png,2,0,22,4,7,18,118,253,253,252
a_8598.png,7,9,27,24,252,191,244,111,87,86
a_8599.png,8,0,10,17,2,3,18,149,159,170
a_8600.png,8,0,19,16,221,190,235,20,28,18
a_8601.png,2,0,5,19,8,106,41,233,247,250
a_8602.png,8,0,29,26,0,0,7,252,250,253
a_8603.png,8,0,8,23,17,40,25,107,178,219
a_8604.png,7,5,27,27,244,238,90,58,49,35
a_8605.png,9,0,18,11,45,226,7,252,250,246
a_8606.png,1,9,26,7,4,8,3,201,212,202
a_8607.png,1,0,20,19,115,145,245,11,14,12
a_8608.png,9,1,4,5,12,36,12,168,226,244
a_8609.png,5,3,28,27,112,10,5,213,235,243
a_8610.png,8,1,21,20,244,245,159,6,10,10
a_8611.png,6,2,7,23,237,255,108,120,111,110
a_8612.png,1,9,25,5,4,3,2,212,150,143
a_8613.png,2,1,7,18,5,0,184,221,196,177
a_8614.png,1,9,14,15,13,19,125,176,170,170
a_8615.png,6,1,14,14,36,12,9,154,126,84
a_8616.png,8,0,6,14,16,86,0,159,222,244
a_8617.png,8,0,12,20,0,0,65,155,146,121
a_8618.png,5,9,22,6,0,0,28,179,184,187
a_8619.png,8,1,16,25,10,93,15,150,158,172
a_8620.png,9,1,21,28,226,160,153,29,35,73
a_8621.png,5,3,4,2,31,22,172,236,88,170
a_8622.png,6,9,28,4,0,6,9,231,227,216
a_8623.png,6,8,9,16,0,0,73,173,164,144
a_8624.png,0,1,9,22,107,208,24,232,241,252
a_8625.png,5,9,23,22,255,193,255,47,25,15
a_8626.png,5,0,25,24,14,0,0,187,185,178
a_8627.png,0,1,18,12,70,1,63,204,204,209
a_8628.png,1,9,21,8,147,200,252,12,15,24
a_8629.png,9,5,29,6,231,209,214,39,32,28
a_8630.png,8,1,19,13,88,239,244,33,40,57
a_8631.png,7,9,16,9,63,35,149,251,253,253
a_8632.png,9,1,16,19,6,1,0,241,239,155
a_8633.png,8,0,28,13,17,15,120,146,159,149
a_8634.png,8,0,24,17,14,69,0,113,185,222
a_8635.png,0,9,6,16,28,27,136,252,252,252
a_8636.png,9,1,12,12,72,18,6,213,202,207
a_8637.png,8,0,12,6,0,0,84,196,240,239
a_8638.png,0,1,27,19,0,0,4,94,127,107
a_8639.png,1,8,13,16,151,51,9,221,232,254
a_8640.png,7,0,17,3,14,31,144,255,255,255
a_8641.png,5,1,17,11,45,5,71,166,152,126
a_8642.png,0,1,28,21,253,252,227,59,60,125
a_8643.png,0,1,26,4,28,37,137,182,180,180
a_8644.png,9,1,14,18,46,6,4,203,215,202
a_8645.png,8,9,5,15,0,0,0,225,221,217
a_8646.png,0,1,3,7,0,0,0,248,251,248
a_8647.png,8,0,6,22,98,10,44,148,161,221
a_8648.png,9,1,11,13,48,136,62,91,187,210
a_8649.png,0,1,8,13,0,45,51,137,180,204
a_8650.png,6,1,6,17,27,11,26,217,221,195
a_8651.png,2,7,20,9,83,0,40,164,145,134
a_8652.png,8,0,26,20,222,234,212,64,80,91
a_8653.png,5,3,26,27,60,118,11,218,221,224
a_8654.png,3,8,16,13,41,32,65,148,94,48
a_8655.png,2,0,14,12,116,6,6,208,215,205
a_8656.png,2,0,6,24,10,24,0,218,210,206
a_8657.png,6,0,17,4,183,250,255,118,88,77
a_8658.png,3,0,10,26,177,0,178,218,203,212
a_8659.png,8,1,27,9,0,63,123,185,130,115
a_8660.png,6,0,14,17,87,43,21,157,154,155
a_8661.png,0,8,9,21,24,0,210,150,178,195
a_8662.png,0,1,15,7,181,238,252,3,7,8
a_8663.png,0,9,26,27,47,12,14,214,211,202
a_8664.png,8,1,18,12,217,224,238,79,49,38
a_8665.png,9,1,7,11,3,41,99,172,189,186
a_8666.png,6,1,13,1,21,26,237,252,252,252
a_8667.png,0,2,12,18,105,78,0,160,198,227
a_8668.png,0,1,18,4,0,36,116,110,143,165
a_8669.png,2,0,15,24,42,37,116,248,242,251
a_8670.png,6,0,29,6,0,20,113,252,255,252
a_8671.png,2,9,25,5,214,252,249,73,73,50
a_8672.png,8,0,10,7,9,69,88,149,188,203
a_8673.png,0,1,2,11,37,61,62,248,249,250
a_8674.png,0,9,18,13,0,0,45,249,251,245
a_8675.png,8,9,17,17,2,149,0,249,245,249
a_8676.png,1,0,5,23,42,60,58,227,187,175
a_8677.png,0,1,1,10,48,57,38,243,250,251
a_8678.png,7,1,23,16,47,165,22,233,226,206
a_8679.png,1,9,19,16,60,31,27,182,176,167
a_8680.png,9,1,21,20,244,224,241,20,19,20
a_8681.png,6,0,30,17,0,0,57,150,178,197
a_8682.png,3,0,12,4,71,89,81,227,227,227
a_8683.png,9,1,10,8,79,28,0,158,226,238
a_8684.png,2,6,11,17,227,216,237,109,80,71
a_8685.png,7,1,17,24,9,137,29,252,252,250
a_8686.png,9,0,22,26,189,88,238,46,41,43
a_8687.png,0,8,10,16,212,255,0,147,149,155
a_8688.png,8,9,24,24,82,0,29,213,209,200
a_8689.png,0,9,19,12,3,98,169,189,203,217
a_8690.png,0,8,10,14,12,10,2,218,221,214
a_8691.png,6,3,4,26,96,54,112,218,248,250
a_8692.png,7,9,23,3,197,255,255,51,22,17
a_8693.png,9,1,10,6,247,235,252,64,84,100
a_8694.png,9,1,10,27,203,45,22,224,223,222
a_8695.png,0,1,8,9,130,22,26,249,252,252
a_8696.png,2,9,25,4,11,77,17,167,158,156
a_8697.png,7,0,8,22,6,0,0,252,252,252
a_8698.png,1,9,13,20,21,98,122,147,166,171
a_8699.png,1,8,26,27,158,50,252,255,255,255
a_8700.png,1,0,30,13,10,0,185,251,250,250
a_8701.png,6,5,10,12,21,12,50,228,222,218
a_8702.png,2,1,24,18,26,30,21,192,203,188
a_8703.png,7,0,13,23,24,165,0,230,229,234
a_8704.png,9,1,3,3,255,155,0,248,248,248
a_8705.png,2,8,18,11,96,57,0,254,254,254
a_8706.png,0,9,26,7,22,25,94,240,237,234
a_8707.png,8,0,24,25,0,0,0,175,200,213
a_8708.png,4,2,30,14,8,30,129,196,209,217
a_8709.png,0,1,6,18,29,53,73,249,250,251
a_8710.png,0,1,18,8,68,10,5,158,162,152
a_8711.png,7,0,9,18,255,255,255,61,64,42
a_8712.png,2,7,23,14,255,227,255,106,102,83
a_8713.png,7,9,13,13,0,12,0,235,241,227
a_8714.png,8,1,18,13,8,52,178,189,196,191
a_8715.png,4,7,20,4,241,212,243,118,114,102
a_8716.png,2,1,19,14,186,223,198,145,97,75
a_8717.png,9,1,6,4,85,50,37,240,247,249
a_8718.png,5,3,2,14,13,5,144,180,222,216
a_8719.png,2,1,27,5,152,206,203,76,76,75
a_8720.png,6,0,25,26,255,255,234,86,69,57
a_8721.png,8,1,12,14,56,97,3,141,164,205
a_8722.png,0,2,30,8,58,16,26,250,246,248
